<12506276.1075843383653.JavaMail.evans@thyme> ,PUC Approves DWR Language in Decision; Removes Language Staying 
<23758972.1075843402652.JavaMail.evans@thyme> ,Re
<1684051.1075843033789.JavaMail.evans@thyme> ,RE
<21482848.1075842992524.JavaMail.evans@thyme> , 
<27409351.1075843451826.JavaMail.evans@thyme> ,Re
<7503946.1075849311147.JavaMail.evans@thyme> ,Re
<21853790.1075842965303.JavaMail.evans@thyme> ,Re
<23309544.1075843455185.JavaMail.evans@thyme> ,Re
<18118340.1075843408244.JavaMail.evans@thyme> ,Enron Mentions 
<4177121.1075843334987.JavaMail.evans@thyme> ,Re
<7400816.1075843025979.JavaMail.evans@thyme> ,ISO/PX Market Reports 
<13480400.1075843006096.JavaMail.evans@thyme> ,RE
<26507919.1075843367794.JavaMail.evans@thyme> ,Re
<14287817.1075843425655.JavaMail.evans@thyme> ,RE
<22373622.1075842980754.JavaMail.evans@thyme> ,FW
<23071117.1075843432695.JavaMail.evans@thyme> ,"Correction, See Time Change for Western Wholesale Activities - Gas "
<12636762.1075842999763.JavaMail.evans@thyme> ,Fwd
<5296166.1075843471546.JavaMail.evans@thyme> ,SB 28x (Sher) status 
<29696226.1075843018762.JavaMail.evans@thyme> ,ENA Power Org Chart 
<6052486.1075843412612.JavaMail.evans@thyme> ,Re
<28143651.1075842979951.JavaMail.evans@thyme> ,Re
<12789035.1075849283099.JavaMail.evans@thyme> ,FW
<30749300.1075843434120.JavaMail.evans@thyme> ,CA Solution 
<6278542.1075843001146.JavaMail.evans@thyme> ,Calif Consumer Responds to Enron's 3Q Earnings 
<30844085.1075843467972.JavaMail.evans@thyme> ,Enron Mentions 
<21715779.1075843366920.JavaMail.evans@thyme> ,Re
<25920427.1075842940654.JavaMail.evans@thyme> ,Re
<22679948.1075849290758.JavaMail.evans@thyme> ,the 12th 
<12031534.1075843075737.JavaMail.evans@thyme> ,Ominous Turn at CPUC 
<7266716.1075843387693.JavaMail.evans@thyme> ,QF SRAC Pricing 
<4334592.1075842956806.JavaMail.evans@thyme> ,Re
<26262581.1075849325545.JavaMail.evans@thyme> ,SB 78 - Originally Governor's MOU 
<25279313.1075843324591.JavaMail.evans@thyme> ,TR's State NewsWire 01/19/01 P.M. Edition 
<9290149.1075849322520.JavaMail.evans@thyme> ,"7.11 Minutes, and action item docs. "
<5586328.1075843527885.JavaMail.evans@thyme> ,Freedom of Information Act Request of CAISO FILING UNDER SEAL 
<7315408.1075849343397.JavaMail.evans@thyme> ,Re
<15677756.1075843310445.JavaMail.evans@thyme> ,"Forrester Research's ""California"
<31470206.1075843449349.JavaMail.evans@thyme> ,"Friday, April 27 Pilot Drill "
<15713077.1075842989746.JavaMail.evans@thyme> ,Fw
<27476993.1075843353094.JavaMail.evans@thyme> ,Website 
<25268771.1075843424669.JavaMail.evans@thyme> ,Re
<9273113.1075843423343.JavaMail.evans@thyme> ,Re
<26344485.1075842982339.JavaMail.evans@thyme> ,Al Green 
<22070050.1075843061253.JavaMail.evans@thyme> ,Docs 
<21259995.1075843353864.JavaMail.evans@thyme> ,Re
<21246059.1075843034867.JavaMail.evans@thyme> ,Halloween 2000 
<31730798.1075843404182.JavaMail.evans@thyme> ,ABX 21 footnote 
<2150224.1075842964264.JavaMail.evans@thyme> ,Pinnacle 2001 
<25209358.1075843482653.JavaMail.evans@thyme> ,CSFB Independent Power Weekly-Issue #27 
<497853.1075843396146.JavaMail.evans@thyme> ,RE
<15395942.1075843041231.JavaMail.evans@thyme> ,Good New Info for WPTF's FERC Filing 
<7299104.1075843498802.JavaMail.evans@thyme> ,"Morning Market View for May 17, 2001 "
<33295593.1075842950234.JavaMail.evans@thyme> ,Re
<25601866.1075843382388.JavaMail.evans@thyme> ,Investing Strategies for Retirement 
<32667019.1075849320744.JavaMail.evans@thyme> ,First Draft--Economists Letter 
<27652920.1075842960729.JavaMail.evans@thyme> ,Gas Structure OII
<23651558.1075843441334.JavaMail.evans@thyme> , 
<30918041.1075842996120.JavaMail.evans@thyme> ,Re
<2821751.1075843546786.JavaMail.evans@thyme> ,Cancelled -  California Litigation Team - Weekly Conference Call 
<14534233.1075849311342.JavaMail.evans@thyme> ,FINAL 
<2172490.1075849342435.JavaMail.evans@thyme> ,Re
<11672551.1075843310876.JavaMail.evans@thyme> ,Holiday e-Greeting 
<1918237.1075843317239.JavaMail.evans@thyme> ,Re
<13286284.1075843015196.JavaMail.evans@thyme> ,Requests to Speak at FERC's November 9th Conference on California 
<2730896.1075849260470.JavaMail.evans@thyme> ,Draft Redlines 
<24609505.1075849255094.JavaMail.evans@thyme> ,"Energy Division Report on April 17, 2001 Workshop "
<23760734.1075843052786.JavaMail.evans@thyme> ,Re
<1245109.1075843059824.JavaMail.evans@thyme> ,Reverse Auction 
<2627543.1075843375481.JavaMail.evans@thyme> ,QF Meeting Today--Highlights 
<17162864.1075842944239.JavaMail.evans@thyme> ,PG&E Gas OII Settlement Tariffs 
<2768949.1075849310359.JavaMail.evans@thyme> ,RE
<11581781.1075843312323.JavaMail.evans@thyme> ,Re
<8473532.1075842959136.JavaMail.evans@thyme> ,[Fwd
<11510598.1075843384332.JavaMail.evans@thyme> ,Re
<8667536.1075842948487.JavaMail.evans@thyme> ,CSA supporters 
<29161260.1075843492975.JavaMail.evans@thyme> ,Energy Issues 
<16284644.1075843042977.JavaMail.evans@thyme> ,"Enron, Powerex Investigated For Alberta Price Fixing "
<17625417.1075843397912.JavaMail.evans@thyme> ,Re
<2421542.1075849328426.JavaMail.evans@thyme> ,Calif Republicans May Prevail With 'Bailout' For Edison; Six Months 
<8966034.1075843426356.JavaMail.evans@thyme> ,REMINDER
<18160798.1075842975675.JavaMail.evans@thyme> ,Fwd
<25489710.1075842942454.JavaMail.evans@thyme> ,Mtg. Sat. 
<7931157.1075843482142.JavaMail.evans@thyme> ,RE
<20111583.1075843006591.JavaMail.evans@thyme> ,Re
<7475411.1075843335676.JavaMail.evans@thyme> ,Re
<14497660.1075843357059.JavaMail.evans@thyme> ,California Power Crisis 
<7111252.1075843329217.JavaMail.evans@thyme> ,E291B-1 Speaking for Management 
<32670852.1075842933745.JavaMail.evans@thyme> ,A recent BusinessWeek article on measuring GDP and productivity 
<8153934.1075849263291.JavaMail.evans@thyme> ,CPUC Bi-Weekly Update 
<30544576.1075849277789.JavaMail.evans@thyme> ,First Press Reports on California Reporting Requirements Comments 
<7062847.1075843427778.JavaMail.evans@thyme> ,CPUC Workshop on 4/17 
<24404163.1075842974888.JavaMail.evans@thyme> ,DRAFTStrategy 
<127434.1075843481291.JavaMail.evans@thyme> ,Supreme Court Briefs 
<1177129.1075843008317.JavaMail.evans@thyme> ,Cal-ISO Wants Pwr Generators To Forward Bid 70% -Sources 
<8529459.1075843024204.JavaMail.evans@thyme> ,Update on Charts Characterizing the Cost to Build a Peaker Plant in 
<14504664.1075843405924.JavaMail.evans@thyme> ,FW
<3064473.1075843070394.JavaMail.evans@thyme> ,Re
<26850291.1075843522409.JavaMail.evans@thyme> ,Lockyer Fires Earthy Attack at Energy Exec- LATImes 
<12967212.1075843044233.JavaMail.evans@thyme> ,"Whoops, forgot the document "
<13649993.1075843378291.JavaMail.evans@thyme> ,You have been assigned a task in QuickPlace
<4405607.1075843316150.JavaMail.evans@thyme> ,Here is the Energy briefing agenda for the Republican Caucus and 
<4992356.1075849344192.JavaMail.evans@thyme> ,Energy Issues 
<28707790.1075843309848.JavaMail.evans@thyme> ,Call to Discuss California PUC Action 
<25226448.1075842996998.JavaMail.evans@thyme> ,Re
<25476052.1075842950567.JavaMail.evans@thyme> ,Re
<25595533.1075842961332.JavaMail.evans@thyme> , 
<16112949.1075843444706.JavaMail.evans@thyme> , 
<28101681.1075843324000.JavaMail.evans@thyme> ,Wine and Romance 
<8197222.1075843542249.JavaMail.evans@thyme> ,Economist Letter 
<27350878.1075843016205.JavaMail.evans@thyme> ,Reminder to update eHRonline 
<23206805.1075842981750.JavaMail.evans@thyme> ,The Wall Street Journal
<17805132.1075843051712.JavaMail.evans@thyme> ,Re
<16557282.1075843423944.JavaMail.evans@thyme> ,Re
<27894808.1075842998404.JavaMail.evans@thyme> ,Re
<14241776.1075843497590.JavaMail.evans@thyme> ,SBX 6 
<24730182.1075842960193.JavaMail.evans@thyme> ,FERC's having a meeting in California next week 
<28773375.1075843445565.JavaMail.evans@thyme> ,RE
<12298996.1075843396725.JavaMail.evans@thyme> ,Re
<16114878.1075843041677.JavaMail.evans@thyme> ,Re
<30260892.1075849308868.JavaMail.evans@thyme> ,Re
<18643590.1075843376479.JavaMail.evans@thyme> ,Davis Wants Generators to Accept Less Than Owed (Update2) 
<10978304.1075842943225.JavaMail.evans@thyme> ,RE
<15224541.1075843454670.JavaMail.evans@thyme> ,andersen report 
<3294692.1075843046376.JavaMail.evans@thyme> ,MEETING NOTICE 
<22661259.1075849285640.JavaMail.evans@thyme> ,Non-Profit Boards DATES Fall 2001 
<33353290.1075843330287.JavaMail.evans@thyme> ,"PCG, EIX"
<32706314.1075843005504.JavaMail.evans@thyme> ,FW
<5636826.1075843425037.JavaMail.evans@thyme> ,RE
<17389286.1075842940222.JavaMail.evans@thyme> ,Cross-Border - BPA/B.C. 
<8345373.1075843478065.JavaMail.evans@thyme> ,CPUC DRAFT DECISIONS RELEASED --Rate design for 3 cent Rate 
<17810308.1075843367518.JavaMail.evans@thyme> ,PROVANTAGE - The Original Advantage #e011602 
<33530222.1075842973794.JavaMail.evans@thyme> ,Re
<10264379.1075843407129.JavaMail.evans@thyme> ,Re
<26467849.1075843025165.JavaMail.evans@thyme> ,HAAS HOLIDAY HOURS 
<10854509.1075849280803.JavaMail.evans@thyme> ,RE
<26478644.1075842935025.JavaMail.evans@thyme> ,Re
<26537480.1075843354838.JavaMail.evans@thyme> , 
<12444853.1075849268107.JavaMail.evans@thyme> ,RE
<24647005.1075843518891.JavaMail.evans@thyme> ,Re
<2027565.1075849324938.JavaMail.evans@thyme> ,Re
<18835253.1075843075264.JavaMail.evans@thyme> ,IMPORTANT NOTICE - PXCC Notice 00-74 ? CalPX Network upgrade 
<30686277.1075843045272.JavaMail.evans@thyme> ,Re
<19761316.1075843071460.JavaMail.evans@thyme> ,Surprise Cellar Sale -- EXCLUSIVE for Members Only 
<12847686.1075843052140.JavaMail.evans@thyme> ,Re
<12897845.1075849253858.JavaMail.evans@thyme> ,CA New Product Entry - Suspension of DA 
<4103913.1075843041304.JavaMail.evans@thyme> ,Re
<24825825.1075843396225.JavaMail.evans@thyme> ,Pennsylvania's Electricity Market
<31037885.1075842960261.JavaMail.evans@thyme> ,Re
<4444529.1075849321830.JavaMail.evans@thyme> ,Senator Dunn Hearing 
<29216347.1075843445696.JavaMail.evans@thyme> ,CMTA Tax
<15793301.1075842998519.JavaMail.evans@thyme> ,Re
<19509511.1075843497671.JavaMail.evans@thyme> ,NEW DIAL IN # FOR FRI CONF CALL 
<10182270.1075843377076.JavaMail.evans@thyme> ,Re
<26673120.1075842943106.JavaMail.evans@thyme> ,Re
<25697680.1075849304910.JavaMail.evans@thyme> ,Re
<16505921.1075843404906.JavaMail.evans@thyme> ,Re
<6632919.1075849343428.JavaMail.evans@thyme> ,RE: 
<3776773.1075843309985.JavaMail.evans@thyme> ,Re
<26993885.1075843036480.JavaMail.evans@thyme> ,E-Biz Executive Seminar 
<14121647.1075843316504.JavaMail.evans@thyme> ,Re
<30015920.1075843527803.JavaMail.evans@thyme> ,more Lockyear coverage 
<2961275.1075843378105.JavaMail.evans@thyme> ,SoCalGas Capacity Forum 
<215751.1075842990953.JavaMail.evans@thyme> ,Re
<26614207.1075843450063.JavaMail.evans@thyme> ,Re: 
<3072946.1075843542524.JavaMail.evans@thyme> ,Your May 31 Pay Advice 
<1008019.1075842961034.JavaMail.evans@thyme> ,RE
<19746529.1075843442426.JavaMail.evans@thyme> ,Re
<28081216.1075842996739.JavaMail.evans@thyme> ,Enron Response to October 15 RTO Filings 
<9776751.1075843502261.JavaMail.evans@thyme> ,Assemblyman Richman dinner with Arnold Schwarzenegger 
<12262182.1075843016670.JavaMail.evans@thyme> ,FW
<2339546.1075843025382.JavaMail.evans@thyme> ,Re
<25722428.1075843407520.JavaMail.evans@thyme> ,Summer Session Evening MBA course 
<451656.1075842973487.JavaMail.evans@thyme> ,Re
<17464620.1075843477606.JavaMail.evans@thyme> ,"OOPS, here is the attachment to the PUC Draft Ruling on Rates "
<17670990.1075843412587.JavaMail.evans@thyme> ,Amory Lovins Speaking at Haas 
<19235621.1075843018730.JavaMail.evans@thyme> ,RE
<17493491.1075842935304.JavaMail.evans@thyme> ,distribution rate design 
<24120808.1075843471121.JavaMail.evans@thyme> ,Re
<4196959.1075843354639.JavaMail.evans@thyme> ,Re: 
<1548011.1075849268465.JavaMail.evans@thyme> ,CSFB Independent Power Weekly-Issue #31 
<22569088.1075849280907.JavaMail.evans@thyme> ,RE
<14295861.1075842980361.JavaMail.evans@thyme> ,"Restructuring Today, Tuesday September 26, 2000 "
<29165719.1075843045153.JavaMail.evans@thyme> ,SCHEDULES REQUEST for the WEEK of NOVEMBER 27th 
<11624259.1075843519397.JavaMail.evans@thyme> ,Letter to Big Bear California 
<15259951.1075843071288.JavaMail.evans@thyme> ,Re
<26664014.1075843046673.JavaMail.evans@thyme> ,FW
<33486005.1075843388512.JavaMail.evans@thyme> ,Affiliate Relook case [PLEASE RESPOND TODAY] 
<29522787.1075843330209.JavaMail.evans@thyme> ,What I told Teece 
<5096340.1075849283546.JavaMail.evans@thyme> ,Re
<15924726.1075843425171.JavaMail.evans@thyme> ,California Update 4/12/01 
<29978516.1075843005644.JavaMail.evans@thyme> ,Haas Ranks Fourth in US News Undergraduate Rankings 
<9219959.1075843053503.JavaMail.evans@thyme> ,Re
<3211075.1075849255205.JavaMail.evans@thyme> ,RCR Time change for TODAY 
<30970937.1075843032754.JavaMail.evans@thyme> ,Re: 
<3472939.1075843401880.JavaMail.evans@thyme> ,UCCSU Brief 
<8611909.1075843311833.JavaMail.evans@thyme> ,Re: 
<26165544.1075842966413.JavaMail.evans@thyme> ,December Government Affairs Dept. Meeting 
<31230837.1075849309844.JavaMail.evans@thyme> ,RE
<25452267.1075843375775.JavaMail.evans@thyme> ,Re
<17059207.1075842944034.JavaMail.evans@thyme> ,Bandwidth Market Report 
<7800175.1075843486452.JavaMail.evans@thyme> ,Re
<6313726.1075843397534.JavaMail.evans@thyme> ,Re
<20497962.1075843042325.JavaMail.evans@thyme> ,San Diego Meeting 
<8455317.1075843496251.JavaMail.evans@thyme> ,Re
<21178201.1075842959352.JavaMail.evans@thyme> , 
<18383962.1075849357739.JavaMail.evans@thyme> ,El Paso 
<14111553.1075843546948.JavaMail.evans@thyme> ,Project Raven 
<14865757.1075842995621.JavaMail.evans@thyme> ,Enron Response to October 15 RTO Filings 
<20802403.1075843440882.JavaMail.evans@thyme> ,Re
<3997805.1075843317770.JavaMail.evans@thyme> ,RE
<711320.1075849341527.JavaMail.evans@thyme> ,SCE MOU update 
<2479625.1075843311060.JavaMail.evans@thyme> ,Hearings on Utility Rate Stabilization Plans 
<32315473.1075849311649.JavaMail.evans@thyme> ,Dunn hearing link? 
<5999364.1075843352437.JavaMail.evans@thyme> ,Re[2]
<23303831.1075843015512.JavaMail.evans@thyme> ,Re
<18351090.1075849260013.JavaMail.evans@thyme> ,riding mendocino 
<16525451.1075849279523.JavaMail.evans@thyme> ,CPUC Decision Suspending Direct Access 
<2111355.1075842934162.JavaMail.evans@thyme> ,RE
<10629066.1075843356039.JavaMail.evans@thyme> ,Summary and Very Brief Analysis of Governor Davis's 2/9/01 
<13797920.1075849266087.JavaMail.evans@thyme> ,FYI
<33088493.1075843406006.JavaMail.evans@thyme> ,FW
<9453915.1075843024275.JavaMail.evans@thyme> ,Auto Reply to your message ... 
<20269465.1075843480770.JavaMail.evans@thyme> ,Re
<23200062.1075843007667.JavaMail.evans@thyme> ,Re
<6947886.1075843427306.JavaMail.evans@thyme> ,direct access 
<21015266.1075849295855.JavaMail.evans@thyme> ,The Original Advantage #e12906 
<27167311.1075842974412.JavaMail.evans@thyme> ,Re
<12032399.1075843070189.JavaMail.evans@thyme> ,FW
<4555896.1075843044055.JavaMail.evans@thyme> ,RE
<29823769.1075843522900.JavaMail.evans@thyme> ,Cancellation Notice
<11475340.1075842958169.JavaMail.evans@thyme> ,Majordomo results 
<10264165.1075843386396.JavaMail.evans@thyme> ,Energy Positions Taken by Silicon Valley Manufaturers' Association 
<32832867.1075843482387.JavaMail.evans@thyme> ,Re
<21352936.1075843006856.JavaMail.evans@thyme> ,Re
<18557563.1075843426553.JavaMail.evans@thyme> ,Enron Mentions 
<14256587.1075842975910.JavaMail.evans@thyme> , 
<28934536.1075843020690.JavaMail.evans@thyme> ,Draft questions on regulatory aspects of bandwidth trading 
<28956097.1075843328987.JavaMail.evans@thyme> ,ORA filing 
<4312768.1075843414881.JavaMail.evans@thyme> ,Re
<7039732.1075843432581.JavaMail.evans@thyme> ,New Admissions Phone Mission 
<11696299.1075843357379.JavaMail.evans@thyme> ,Legislative Update 
<1184144.1075842999659.JavaMail.evans@thyme> ,ENA Successful in ISO Auction 
<13000687.1075849298476.JavaMail.evans@thyme> ,RE
<16807594.1075842936606.JavaMail.evans@thyme> ,State telecom round-up 
<12786298.1075843371216.JavaMail.evans@thyme> ,Mirant Announces Deal with DWR 
<29271651.1075843415458.JavaMail.evans@thyme> ,Re
<24584325.1075843021129.JavaMail.evans@thyme> ,Follow-up on regulation of mixed-use facilities 
<20025652.1075843463530.JavaMail.evans@thyme> ,Fall 2001 schedule 
<9275776.1075842978057.JavaMail.evans@thyme> ,Re
<21461895.1075843072433.JavaMail.evans@thyme> ,FW
<7853947.1075843049541.JavaMail.evans@thyme> ,Picks of the Week--results of Wk13 different Excel version 
<23380640.1075849329301.JavaMail.evans@thyme> , 
<7882613.1075843512767.JavaMail.evans@thyme> ,"Internet Daily for May 21, 2001 "
<21830140.1075842954671.JavaMail.evans@thyme> ,Gov Davis Plan is a Sham 
<18770373.1075843390307.JavaMail.evans@thyme> ,Re
<28131891.1075843458821.JavaMail.evans@thyme> ,Enron Mentions - 05/02/01 
<3979543.1075843305613.JavaMail.evans@thyme> ,Re
<12378096.1075843457875.JavaMail.evans@thyme> ,The Original Advantage e#12704 
<24620219.1075842932932.JavaMail.evans@thyme> ,Metering Issues at SJSU 
<15642290.1075843392123.JavaMail.evans@thyme> ,Fwd
<31929210.1075843557723.JavaMail.evans@thyme> ,"Green Power Update - June 6, 2001 "
<27848471.1075843333221.JavaMail.evans@thyme> ,Re: 
<1534787.1075843004399.JavaMail.evans@thyme> ,Re
<248392.1075843436432.JavaMail.evans@thyme> ,Legislative Status Report Week Ending 4/20 
<54996.1075843342156.JavaMail.evans@thyme> ,Re[2]
<16330677.1075843063463.JavaMail.evans@thyme> ,Air/Energy Conference
<2748377.1075843420948.JavaMail.evans@thyme> ,Re
<23221354.1075843055414.JavaMail.evans@thyme> ,Governor's Response to FERC 
<15049015.1075842984273.JavaMail.evans@thyme> ,Re
<13119546.1075843321265.JavaMail.evans@thyme> ,URGENT
<31344591.1075843379101.JavaMail.evans@thyme> ,Public Affairs Committee 
<20327100.1075842952459.JavaMail.evans@thyme> ,Fwd
<10257025.1075843400376.JavaMail.evans@thyme> ,Re
<19634102.1075843031355.JavaMail.evans@thyme> ,RE: 
<354898.1075843538189.JavaMail.evans@thyme> ,The Original Advantage #e12405 
<17115467.1075843373539.JavaMail.evans@thyme> ,"Alternate Decision on CPA Implementation (i.e., Rates to Cover DWR "
<16167456.1075842945890.JavaMail.evans@thyme> ,ISO NDA 
<5308484.1075843489428.JavaMail.evans@thyme> ,Re
<14642451.1075842967700.JavaMail.evans@thyme> ,Update on Energy Summit
<30007397.1075843401263.JavaMail.evans@thyme> ,California Conference in Santa Fe 
<31578279.1075843032167.JavaMail.evans@thyme> ,RE
<9837862.1075843536750.JavaMail.evans@thyme> ,Project Raven 
<15727664.1075842987440.JavaMail.evans@thyme> ,MPAR Teams 
<14914735.1075843446957.JavaMail.evans@thyme> ,RE
<24721029.1075843319750.JavaMail.evans@thyme> ,Reminder - Level Setting Mtg-California Markets Focus Group EB872 
<26064703.1075849347585.JavaMail.evans@thyme> ,Presentation on California 
<16255512.1075842953232.JavaMail.evans@thyme> ,California Power Issue 
<27893683.1075843349985.JavaMail.evans@thyme> ,URGENT!!! I-6 penalty charges 
<31113465.1075843064824.JavaMail.evans@thyme> ,Re
<11845106.1075843013767.JavaMail.evans@thyme> ,Re
<22226324.1075843563703.JavaMail.evans@thyme> ,New Interest Rates and Loan Consolidation 
<20588317.1075843022105.JavaMail.evans@thyme> ,Sen. Peace's Letter to FERC 
<6342451.1075843416883.JavaMail.evans@thyme> ,SCE Reaction to PG&E 
<31663442.1075842976982.JavaMail.evans@thyme> ,Job # 6633 Pri
<2333089.1075843460611.JavaMail.evans@thyme> ,ACR and SDG&E surcharge 
<23164995.1075849272581.JavaMail.evans@thyme> ,CDWR Message Points 
<7650033.1075843359331.JavaMail.evans@thyme> ,Re
<10222953.1075843344511.JavaMail.evans@thyme> ,Re
<9897003.1075842938087.JavaMail.evans@thyme> ,FT readings for section 
<31918021.1075843369639.JavaMail.evans@thyme> ,Re
<9114400.1075849300090.JavaMail.evans@thyme> ,Sher bill 
<19102875.1075843067344.JavaMail.evans@thyme> ,ISO Filing 
<5069527.1075842931023.JavaMail.evans@thyme> ,Notes on discounting 
<14976686.1075843073514.JavaMail.evans@thyme> ,conf call w/ Reg Affairs 
<11563594.1075842955975.JavaMail.evans@thyme> ,Re
<8594755.1075843389003.JavaMail.evans@thyme> ,Re
<24509485.1075849331973.JavaMail.evans@thyme> ,Re
<1864035.1075843074194.JavaMail.evans@thyme> ,Re
<1623118.1075849334165.JavaMail.evans@thyme> ,CAISO Historic Load Data 
<8699358.1075843456555.JavaMail.evans@thyme> ,RE
<24801580.1075843343457.JavaMail.evans@thyme> ,TR's State NewsWire 1/31/01 P.M. Edition 
<33333890.1075842939671.JavaMail.evans@thyme> ,Re
<27747384.1075843561231.JavaMail.evans@thyme> ,Energy Issues 
<21129982.1075843023469.JavaMail.evans@thyme> ,CERA Conference Call
<16886422.1075843418660.JavaMail.evans@thyme> ,Re
<7749132.1075843435304.JavaMail.evans@thyme> ,Re
<7056610.1075843002446.JavaMail.evans@thyme> ,Re
<9576420.1075843419500.JavaMail.evans@thyme> ,FW
<11920847.1075842985409.JavaMail.evans@thyme> ,Re
<28638067.1075843062272.JavaMail.evans@thyme> ,Re
<9839152.1075843030396.JavaMail.evans@thyme> ,Re
<12292088.1075843399108.JavaMail.evans@thyme> ,PROVANTAGE - The Original Advantage #e11603 
<23511441.1075842969469.JavaMail.evans@thyme> ,"DJ Freeman Sees Cal/ISO, PX Merger, Lower Price Cap "
<17108220.1075843490740.JavaMail.evans@thyme> ,Ferc/Republicans 
<2196019.1075849350030.JavaMail.evans@thyme> ,RE-SCHEDULE NOTICE - Western Government Affairs Meeting 
<16861720.1075843380307.JavaMail.evans@thyme> ,Re
<9435229.1075842951167.JavaMail.evans@thyme> ,California Power 
<2876302.1075849313690.JavaMail.evans@thyme> ,RE: 
<21100113.1075849349069.JavaMail.evans@thyme> ,RE: 
<28996080.1075843318590.JavaMail.evans@thyme> ,Phone Call From Rod Wright 
<13348803.1075843314435.JavaMail.evans@thyme> ,Re
<13970778.1075843532076.JavaMail.evans@thyme> ,Re
<10439307.1075843448103.JavaMail.evans@thyme> ,Re
<12146932.1075842988785.JavaMail.evans@thyme> ,Re
<9084113.1075843348694.JavaMail.evans@thyme> ,Re
<21400839.1075842986068.JavaMail.evans@thyme> ,MPAR Roommates 
<23937189.1075849334674.JavaMail.evans@thyme> ,RE
<11288287.1075843074598.JavaMail.evans@thyme> ,Re
<31602312.1075843456302.JavaMail.evans@thyme> ,Fwd
<4211417.1075842939600.JavaMail.evans@thyme> ,Qwest's construction problems 
<24972287.1075843343319.JavaMail.evans@thyme> ,TR's State NewsWire 1/31/01 A.M Edition 
<6985801.1075843003310.JavaMail.evans@thyme> ,"VentureWire, Friday, October 20, 2000 "
<29879734.1075843435381.JavaMail.evans@thyme> ,Re
<29366024.1075843417927.JavaMail.evans@thyme> ,FERC ruling on Kern expansion 
<27499457.1075843559963.JavaMail.evans@thyme> ,More Info on CPUC Draft decision to Ban Direct Access 
<17360369.1075843023012.JavaMail.evans@thyme> ,FERC Notice of Public Conference in San Diego 
<17584581.1075843460252.JavaMail.evans@thyme> ,California Energy Crisis Timeline 
<7230376.1075842976723.JavaMail.evans@thyme> ,Updated Executive Bio Document 
<33508595.1075843417083.JavaMail.evans@thyme> ,Appointment Monday afternoon 
<16933320.1075843564188.JavaMail.evans@thyme> ,FW
<13967353.1075843022313.JavaMail.evans@thyme> ,Last weeks GA Update for Tim 
<341958.1075849300256.JavaMail.evans@thyme> ,Davis & Company -- incompetence personified 
<30428811.1075843430822.JavaMail.evans@thyme> ,RE
<32424227.1075842971798.JavaMail.evans@thyme> ,Business This Week September 9th - September 15th 2000 
<14725563.1075842938688.JavaMail.evans@thyme> ,Spring 2000 Schedules 
<15532499.1075843476093.JavaMail.evans@thyme> ,campaign leadership agenda 
<28185167.1075843369392.JavaMail.evans@thyme> ,Fwd
<14055290.1075843011561.JavaMail.evans@thyme> ,BRIDGE LINK FOR ALL CONFERENCE CALLS FOR EBS --- PLEASE READ! 
<24464198.1075843027728.JavaMail.evans@thyme> , 
<5361514.1075843344824.JavaMail.evans@thyme> ,Interested in being marketing club VP of Evening MBA? 
<944594.1075843409898.JavaMail.evans@thyme> ,Filings in Support of Kern River and El Paso Emergency Expansion 
<29094928.1075849331663.JavaMail.evans@thyme> ,Re
<2970949.1075842955564.JavaMail.evans@thyme> ,GA Value 
<23426719.1075843389168.JavaMail.evans@thyme> ,Beat the price increase on Microsoft products - ORDER NOW! 
<6589284.1075843073276.JavaMail.evans@thyme> ,Re
<10213646.1075843438128.JavaMail.evans@thyme> ,Re
<25269161.1075842993176.JavaMail.evans@thyme> ,Re
<15471078.1075843318921.JavaMail.evans@thyme> ,CPUC affiliate entity jurisdiction 
<26497543.1075843555806.JavaMail.evans@thyme> ,"Restructuring Today, Monday June 4, 2001 "
<9882329.1075849348578.JavaMail.evans@thyme> ,Re
<18851116.1075842988182.JavaMail.evans@thyme> ,PennFuture's E-cubed 
<17219054.1075843447761.JavaMail.evans@thyme> ,Final BAEF report 
<29202457.1075843532907.JavaMail.evans@thyme> ,Enron Mentions - 05/26/01 - 05/27/01 
<23733631.1075843348215.JavaMail.evans@thyme> ,Re
<4692934.1075842986461.JavaMail.evans@thyme> ,Re
<5108275.1075842985182.JavaMail.evans@thyme> ,Re
<16620918.1075843419914.JavaMail.evans@thyme> ,SB 43 
<11048378.1075843062674.JavaMail.evans@thyme> ,FW
<13487071.1075843491020.JavaMail.evans@thyme> ,Ferc/Republicans 
<4685388.1075842969591.JavaMail.evans@thyme> ,Re
<7128522.1075849303109.JavaMail.evans@thyme> ,DWR consulting contracts on-line 
<569630.1075843309296.JavaMail.evans@thyme> ,Re
<2454650.1075843398583.JavaMail.evans@thyme> ,Re
<7250939.1075849313327.JavaMail.evans@thyme> ,RE
<26993295.1075843380945.JavaMail.evans@thyme> ,Powerline broadband does last mile 
<12726212.1075842951092.JavaMail.evans@thyme> ,Edited Draft of FERC Presentation 
<9253520.1075849350340.JavaMail.evans@thyme> ,RE
<27426746.1075843457628.JavaMail.evans@thyme> ,PUC Public Participation Hearing 
<24892637.1075843391372.JavaMail.evans@thyme> ,FW
<31243015.1075843436942.JavaMail.evans@thyme> ,Re
<14095573.1075843004619.JavaMail.evans@thyme> ,Re
<12240300.1075843557324.JavaMail.evans@thyme> ,Re
